Model,Threshold,Sensitivity,Specificity,PositivePredictiveValue,NegativePredictiveValue
Group ~ IL17C,0.767865818219715,0.130434782608696,0.939393939393939,0.75,0.436619718309859
Group ~ IL17C,0.782008322239325,0.108695652173913,0.939393939393939,0.714285714285714,0.430555555555556
Group ~ IL17C,0.815488990949673,0.108695652173913,0.96969696969697,0.833333333333333,0.438356164383562
Group ~ IL17C,0.841828865865694,0.0869565217391304,0.96969696969697,0.8,0.432432432432432
Group ~ IL17C,0.872357956259129,0.0652173913043478,0.96969696969697,0.75,0.426666666666667
Group ~ IL17C,0.901892535911505,0.0434782608695652,0.96969696969697,0.666666666666667,0.421052631578947
Group ~ IL17C,0.928396045161359,0.0434782608695652,1,1,0.428571428571429
Group ~ IL17C,0.957040945576798,0.0217391304347826,1,1,0.423076923076923
Group ~ IL17C,Inf,0,1,,0.417721518987342
Group ~ uPA,-Inf,1,0,0.582278481012658,
Group ~ uPA,0.117169796203752,1,0.0303030303030303,0.58974358974359,1
Group ~ uPA,0.209887267252223,1,0.0606060606060606,0.597402597402597,1
Group ~ uPA,0.239877506898455,1,0.0909090909090909,0.605263157894737,1
Group ~ uPA,0.263144673845528,0.978260869565217,0.0909090909090909,0.6,0.75
Group ~ uPA,0.280972794717972,0.978260869565217,0.121212121212121,0.608108108108108,0.8
Group ~ uPA,0.303248509776396,0.956521739130435,0.121212121212121,0.602739726027397,0.666666666666667
Group ~ uPA,0.330453263145117,0.934782608695652,0.121212121212121,0.597222222222222,0.571428571428571
Group ~ uPA,0.344433557755357,0.934782608695652,0.151515151515152,0.605633802816901,0.625
Group ~ uPA,0.362901938095553,0.91304347826087,0.151515151515152,0.6,0.555555555555556
Group ~ uPA,0.385917102246922,0.91304347826087,0.181818181818182,0.608695652173913,0.6
Group ~ uPA,0.40318718856444,0.91304347826087,0.212121212121212,0.617647058823529,0.636363636363636
Group ~ uPA,0.419719420217325,0.91304347826087,0.242424242424242,0.626865671641791,0.666666666666667
Group ~ uPA,0.435020970015187,0.891304347826087,0.242424242424242,0.621212121212121,0.615384615384615
Group ~ uPA,0.461947118837325,0.891304347826087,0.303030303030303,0.640625,0.666666666666667
Group ~ uPA,0.483949374949886,0.869565217391304,0.303030303030303,0.634920634920635,0.625
Group ~ uPA,0.48701328448997,0.847826086956522,0.303030303030303,0.629032258064516,0.588235294117647
Group ~ uPA,0.488928232880654,0.826086956521739,0.303030303030303,0.622950819672131,0.555555555555556
Group ~ uPA,0.491609104848205,0.826086956521739,0.333333333333333,0.633333333333333,0.578947368421053
Group ~ uPA,0.497427438566388,0.826086956521739,0.363636363636364,0.64406779661017,0.6
Group ~ uPA,0.503282220392694,0.826086956521739,0.393939393939394,0.655172413793103,0.619047619047619
Group ~ uPA,0.508837299477055,0.826086956521739,0.424242424242424,0.666666666666667,0.636363636363636
Group ~ uPA,0.512800544115414,0.826086956521739,0.454545454545455,0.678571428571429,0.652173913043478
Group ~ uPA,0.519036518966607,0.826086956521739,0.484848484848485,0.690909090909091,0.666666666666667
