Model,Threshold,Sensitivity,Specificity,PositivePredictiveValue,NegativePredictiveValue
Group ~ NTF3+uPA,0.66383918496008,0.521739130434783,0.757575757575758,0.75,0.531914893617021
Group ~ NTF3+uPA,0.665783554500089,0.5,0.757575757575758,0.741935483870968,0.520833333333333
Group ~ NTF3+uPA,0.670457319380675,0.478260869565217,0.757575757575758,0.733333333333333,0.510204081632653
Group ~ NTF3+uPA,0.676723288698856,0.478260869565217,0.787878787878788,0.758620689655172,0.52
Group ~ NTF3+uPA,0.685220832825554,0.456521739130435,0.787878787878788,0.75,0.509803921568627
Group ~ NTF3+uPA,0.698488653711683,0.434782608695652,0.787878787878788,0.740740740740741,0.5
Group ~ NTF3+uPA,0.709615212761883,0.41304347826087,0.787878787878788,0.730769230769231,0.490566037735849
Group ~ NTF3+uPA,0.713461370133138,0.391304347826087,0.787878787878788,0.72,0.481481481481482
Group ~ NTF3+uPA,0.716843734100612,0.369565217391304,0.787878787878788,0.708333333333333,0.472727272727273
Group ~ NTF3+uPA,0.72146420015724,0.347826086956522,0.787878787878788,0.695652173913044,0.464285714285714
Group ~ NTF3+uPA,0.724809079152474,0.347826086956522,0.818181818181818,0.727272727272727,0.473684210526316
Group ~ NTF3+uPA,0.726968052461279,0.326086956521739,0.818181818181818,0.714285714285714,0.46551724137931
Group ~ NTF3+uPA,0.727639603820649,0.326086956521739,0.848484848484848,0.75,0.474576271186441
Group ~ NTF3+uPA,0.729583520099326,0.326086956521739,0.878787878787879,0.789473684210526,0.483333333333333
Group ~ NTF3+uPA,0.736421444177734,0.326086956521739,0.909090909090909,0.833333333333333,0.491803278688525
Group ~ NTF3+uPA,0.742515753273332,0.304347826086957,0.909090909090909,0.823529411764706,0.483870967741936
Group ~ NTF3+uPA,0.743653457598716,0.282608695652174,0.909090909090909,0.8125,0.476190476190476
Group ~ NTF3+uPA,0.746302508381398,0.282608695652174,0.939393939393939,0.866666666666667,0.484375
Group ~ NTF3+uPA,0.749956824745283,0.260869565217391,0.939393939393939,0.857142857142857,0.476923076923077
Group ~ NTF3+uPA,0.751795399983793,0.260869565217391,0.96969696969697,0.923076923076923,0.484848484848485
Group ~ NTF3+uPA,0.754667857379823,0.260869565217391,1,1,0.492537313432836
Group ~ NTF3+uPA,0.762985893954656,0.239130434782609,1,1,0.485294117647059
Group ~ NTF3+uPA,0.77179875283464,0.217391304347826,1,1,0.478260869565217
Group ~ NTF3+uPA,0.784360273332615,0.195652173913043,1,1,0.471428571428571
Group ~ NTF3+uPA,0.799889818086947,0.173913043478261,1,1,0.464788732394366
Group ~ NTF3+uPA,0.811365225413948,0.152173913043478,1,1,0.458333333333333
Group ~ NTF3+uPA,0.817038222500083,0.130434782608696,1,1,0.452054794520548
Group ~ NTF3+uPA,0.822134554061388,0.108695652173913,1,1,0.445945945945946
Group ~ NTF3+uPA,0.82912684244419,0.0869565217391304,1,1,0.44
Group ~ NTF3+uPA,0.833865874537293,0.0652173913043478,1,1,0.434210526315789
Group ~ NTF3+uPA,0.85122406627861,0.0434782608695652,1,1,0.428571428571429
Group ~ NTF3+uPA,0.881367421671234,0.0217391304347826,1,1,0.423076923076923
Group ~ NTF3+uPA,Inf,0,1,,0.417721518987342
Group ~ IL10+IL17C,-Inf,1,0,0.582278481012658,
Group ~ IL10+IL17C,0.215565032381831,1,0.0303030303030303,0.58974358974359,1
Group ~ IL10+IL17C,0.237206156043764,1,0.0606060606060606,0.597402597402597,1
Group ~ IL10+IL17C,0.26873951922494,1,0.0909090909090909,0.605263157894737,1
Group ~ IL10+IL17C,0.306465365223846,1,0.121212121212121,0.613333333333333,1
Group ~ IL10+IL17C,0.331692029509989,1,0.151515151515152,0.621621621621622,1
Group ~ IL10+IL17C,0.343673511997491,1,0.181818181818182,0.63013698630137,1
Group ~ IL10+IL17C,0.360015636879785,1,0.212121212121212,0.638888888888889,1
Group ~ IL10+IL17C,0.367834474627489,1,0.242424242424242,0.647887323943662,1
Group ~ IL10+IL17C,0.374905683334787,0.978260869565217,0.242424242424242,0.642857142857143,0.888888888888889
Group ~ IL10+IL17C,0.381762741241141,0.978260869565217,0.272727272727273,0.652173913043478,0.9
Group ~ IL10+IL17C,0.384793886298228,0.956521739130435,0.272727272727273,0.647058823529412,0.818181818181818
Group ~ IL10+IL17C,0.388370333792544,0.956521739130435,0.303030303030303,0.656716417910448,0.833333333333333
Group ~ IL10+IL17C,0.392447444806694,0.956521739130435,0.333333333333333,0.666666666666667,0.846153846153846
Group ~ IL10+IL17C,0.39546808318628,0.934782608695652,0.333333333333333,0.661538461538462,0.785714285714286
Group ~ IL10+IL17C,0.402585304446753,0.934782608695652,0.363636363636364,0.671875,0.8
Group ~ IL10+IL17C,0.416007582765585,0.91304347826087,0.363636363636364,0.666666666666667,0.75
Group ~ IL10+IL17C,0.426243080209846,0.91304347826087,0.393939393939394,0.67741935483871,0.764705882352941
Group ~ IL10+IL17C,0.429292296809802,0.891304347826087,0.393939393939394,0.672131147540984,0.722222222222222
Group ~ IL10+IL17C,0.434401539871538,0.869565217391304,0.393939393939394,0.666666666666667,0.68421052631579
Group ~ IL10+IL17C,0.44083208205878,0.869565217391304,0.424242424242424,0.677966101694915,0.7
Group ~ IL10+IL17C,0.445695445185965,0.847826086956522,0.424242424242424,0.672413793103448,0.666666666666667
Group ~ IL10+IL17C,0.449377578525111,0.847826086956522,0.454545454545455,0.68421052631579,0.681818181818182
Group ~ IL10+IL17C,0.451776857085329,0.826086956521739,0.454545454545455,0.678571428571429,0.652173913043478
Group ~ IL10+IL17C,0.457885765611076,0.826086956521739,0.484848484848485,0.690909090909091,0.666666666666667
Group ~ IL10+IL17C,0.469938046148157,0.804347826086957,0.484848484848485,0.685185185185185,0.64
Group ~ IL10+IL17C,0.492694534952219,0.782608695652174,0.484848484848485,0.679245283018868,0.615384615384615
Group ~ IL10+IL17C,0.509117236145847,0.782608695652174,0.515151515151515,0.692307692307692,0.62962962962963
Group ~ IL10+IL17C,0.510583299749113,0.782608695652174,0.545454545454545,0.705882352941177,0.642857142857143
Group ~ IL10+IL17C,0.511844429451143,0.782608695652174,0.575757575757576,0.72,0.655172413793103
Group ~ IL10+IL17C,0.513582573916479,0.760869565217391,0.575757575757576,0.714285714285714,0.633333333333333
